frame,time,delta_H,rhs_u_command,slack_u_command,rhs_u_saturated,slack_u_saturated,rhs_u_cvt,slack_u_cvt
138,6.9,-0.00014558661667263273,-0.0001529741053319412,7.387488659308468e-06,-0.0006827239453548032,0.0005371373286821705,-0.0006827239453548032,0.0005371373286821705
139,6.95,-0.0001361461627877869,-0.00014851173494051317,1.236557215272626e-05,-0.0006794040023026416,0.0005432578395148547,-0.0006794040023026416,0.0005432578395148547
140,7.0,-0.00014028697158763315,-0.00014508031472099003,4.7933431333568855e-06,-0.0006771534621471776,0.0005368664905595445,-0.0006771534621471776,0.0005368664905595445
141,7.050000000000001,-0.00013861275327098355,-0.00013583771604762796,-2.7750372233555825e-06,-0.000670995298136609,0.0005323825448656255,-0.000670995298136609,0.0005323825448656255
142,7.1000000000000005,-0.00014205935815314596,-0.0001321173667871212,-9.941991366024772e-06,-0.0006675418589175778,0.0005254825007644318,-0.0006675418589175778,0.0005254825007644318
143,7.15,-0.00013219646996232015,-0.00012444849289626383,-7.747977066056323e-06,-0.0006643732291556934,0.0005321767591933733,-0.0006643732291556934,0.0005321767591933733
144,7.2,-0.00011220246094234554,-0.00012074366182256234,8.541200880216797e-06,-0.0006623241429559066,0.0005501216820135611,-0.0006623241429559066,0.0005501216820135611
145,7.25,-0.00011682439574278725,-0.0001199790079735118,3.1546122307245494e-06,-0.0006618785347010768,0.0005450541389582895,-0.0006618785347010768,0.0005450541389582895
146,7.300000000000001,-0.00011782988608421974,-0.00011442666693365967,-3.403219150560066e-06,-0.0006597622073875709,0.0005419323213033512,-0.0006597622073875709,0.0005419323213033512
147,7.3500000000000005,-0.00012114051055100994,-0.00011048520455604522,-1.0655305994964717e-05,-0.0006576094150468422,0.0005364689044958323,-0.0006576094150468422,0.0005364689044958323
148,7.4,-0.0001209469522434059,-0.00010637851391217161,-1.4568438331234292e-05,-0.0006537996973833283,0.0005328527451399224,-0.0006537996973833283,0.0005328527451399224
149,7.45,-9.9958738104311e-05,-0.00010402879736355317,4.070059259242173e-06,-0.0006558303573660918,0.0005558716192617808,-0.0006558303573660918,0.0005558716192617808
150,7.5,-9.671827402968347e-05,-0.00010099296341411823,4.274689384434758e-06,-0.0006538953940785421,0.0005571771200488586,-0.0006538953940785421,0.0005571771200488586
151,7.550000000000001,-9.895627868306e-05,-9.787378732416734e-05,-1.0824913588926613e-06,-0.0006518589455812823,0.0005529026668982223,-0.0006518589455812823,0.0005529026668982223
152,7.6000000000000005,-0.00010082280703138657,-9.47541641600988e-05,-6.068642871287776e-06,-0.000649791607716268,0.0005489688006848814,-0.000649791607716268,0.0005489688006848814
153,7.65,-0.000104580418359701,-9.184582386855335e-05,-1.2734594491147652e-05,-0.0006479067776677857,0.0005433263593080847,-0.0006479067776677857,0.0005433263593080847
154,7.7,-8.334009247268348e-05,-8.899034952383383e-05,5.650257051150346e-06,-0.0006460338804258933,0.0005626937879532098,-0.0006460338804258933,0.0005626937879532098
155,7.75,-7.543745958926706e-05,-8.541090557626707e-05,9.97344598700001e-06,-0.0006532804693596542,0.0005778430097703872,-0.0006532804693596542,0.0005778430097703872
156,7.800000000000001,-7.984426620355478e-05,-8.261638745451562e-05,2.7721212509608436e-06,-0.0006514402889636551,0.0005715960227601003,-0.0006514402889636551,0.0005715960227601003
157,7.8500000000000005,-8.394305465353469e-05,-7.992828323975423e-05,-4.014771413780462e-06,-0.0006497655227480338,0.0005658224680944991,-0.0006497655227480338,0.0005658224680944991
158,7.9,-8.783180778570987e-05,-7.718421430443646e-05,-1.0647593481273411e-05,-0.0006480095473064271,0.0005601777395207173,-0.0006480095473064271,0.0005601777395207173
159,7.95,-8.222008481184595e-05,-7.450991174767709e-05,-7.710173064168864e-06,-0.0006462941707567292,0.0005640740859448833,-0.0006462941707567292,0.0005640740859448833
160,8.0,-6.145538415358587e-05,-7.269469328218827e-05,1.12393091286024e-05,-0.000646136559216441,0.0005846811750628551,-0.000646136559216441,0.0005846811750628551
161,8.05,-6.695674935119911e-05,-7.02132034247984e-05,3.2564540735992883e-06,-0.0006438295493843903,0.0005768728000331911,-0.0006438295493843903,0.0005768728000331911
